blockNumber,timeStamp,hash,blockHash,transactionIndex,from,to,value,transaction_fee,isError,receiptStatus,contractAddress,methodId
8234161,1742253922,0xb22bbf9d892149dd9608bb9499fa62b0c3e20f6710a6b4c6e3f6f36e60155d88,0xf3483b95c2b91d741e4ab7ffe33dec6993fcd81dc55c063a50b5d929d239ffa3,111,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x94d008662d80ae47e7ebbdf50235deb5f562a57a,188500000000000000,50079588000000000,0,1,,ac9650d8
8234232,1742253962,0xe459c92605b25fccff70972f9a647d0140ab6d0535bbfc0f4d92d8de0a686bad,0x5af14ee9797a79128cb380ecc125b530bf9b8302748220aba2e45932482c704b,25,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x94d008662d80ae47e7ebbdf50235deb5f562a57a,0,16850444000000000,0,1,,c41b1ab3
8293969,1742285206,0x772dc10d76c2422aa973fd3892efff2cbcadb5bf9a679cd081d1b579e2465125,0xfa6737aadb8fee049e592594df64d1d2773ee83cac47b4555391dca94bf7ee0c,27,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x4ba4be2fb69e2aa059a551ce5d609ef5818dd72f,1000000000000000000,10582884000000000,0,1,,7ff36ab5
8395310,1742337699,0xa9ad00f1347a942977ec2b69c3ff47e417b25e2406a62784224669885539f5ab,0x0b4098a088c649a1972e5fc608a32f7ba68fcbbdba21236a03fc60b6ab81d086,20,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,505000000000000000,16019536000000000,0,1,,f19d6546
8395357,1742337722,0x874c5b41338bc833a58089f87a00f49eab27f1c30c769d3b92ef7afed23cfe9e,0x3fd6997bab3f988f4498bb9f2fc84fe665318d580bc2dcb7d86c18bdf6c816ff,15,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,0,16859440000000000,0,1,,34d8f707
8396634,1742338362,0xa0bd8c3620b4861c99423fb1db18d7d5547df2dd19ce4e80b4c6480a7a6eb0eb,0x4cf986f86fb6bf06b49f3a3225b7711b4ba89cd5c03ba6c517824b087104c2d5,34,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xf817257fed379853cde0fa4f97ab987181b1e5ea,0,3644784000000000,0,1,,095ea7b3
8396651,1742338370,0x5c50b790b6178bc82de6a4ba585a768c53e2700ddf150538a1ea3b80ee6f50f4,0xf239b56590f7350aa8dfce42fe73b405edc5a854f5f388ab4635c7be7a0784bc,26,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x4ba4be2fb69e2aa059a551ce5d609ef5818dd72f,65820000000000000,17813380000000000,0,1,,f305d719
8396761,1742338425,0x9adc7a943b33e3fb3196a101e275180be43d9687864f042bd263588b7da5ebd9,0x474717ca64b9df521f2561d456b948da64c516b6e3f70b569a93ad735fda81cf,28,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x0f0bdebf0f83cd1ee3974779bcb7315f9808c714,0,3691324000000000,0,1,,095ea7b3
8396776,1742338433,0xf20ebe1d9ff878d1ddda6d06da5dddf6d0d0fad6d963aaac64bd14a71962e99c,0xe4af7d3fc0f680a2ace0017c6d85b6008e28fe9e7eaf05b9817e06e50e4f9ccf,15,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x4ba4be2fb69e2aa059a551ce5d609ef5818dd72f,199205000000000000,19055920000000000,0,1,,f305d719
8569495,1742426128,0x04992961564a9a77bcdf310c58b078ba65d35ee5e78dc171e2df1468a4cbbf61,0x764faa9c958ec27f7c1a49800942c33b4468bf1a7e35155824be3431bca661c1,21,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,310065300000000000000,52000000000000000,0,1,,b60d8029
8569857,1742426309,0x709699689d4a82871c305be5ce6b32cdf78baef2a941110593070bdf31b9d877,0x6ef2acd8be3ce4abd6ee69070219494521d96b1ac95bbb29e795a4b3c56a7730,17,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,23555012000000000,0,1,,d2952904
8574207,1742428489,0xfaa23ad26c1e947762e40030e6d07f79313c81397f48b8175716d17756bb8de3,0x7d56d9f808c94df0b8429ea43f87ad409af2062422bc2f967ff3375497c34c0a,30,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xb33d7138c53e516871977094b249c8f2ab89a4f4,0,4036032000000000,0,1,,a0712d68
8578155,1742430468,0x1fc4cae06ae618f36bf6701eea928b5956e01650a309ebcb610f51aed456aa1b,0x219d9ed18049f9765cbc62a9d2e187d444c389c7c306e2b772bc871e723063e7,19,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,21543756000000000,0,1,,b60d8029
8578318,1742430549,0x2eda92de58811851e0bc85910e9daf8c3e24ec4ae2e2b2bc3e361ac754061072,0x87319b3ab3132a66481eed309dab990d0e4a274e3cefbd3fb1d64950db04cf70,35,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,9146072000000000,0,1,,514fcac7
8699105,1742506513,0x095c0634cf29cbb3470623dd77e866905754d9fc3ab416d841658c064a5dff7b,0x09d622dc253cf439e0fdae60471cc6772a494cd67dabfc5007c4fdb43af42044,24,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,505000000000000000,16020472000000000,0,1,,f19d6546
8699159,1742506540,0xc22d29ea6694594bae2e9bb47b16413771039ef562218d785ea38e27599bd7d2,0x95f73188e2c7cc871068a31504f3cc1bf61ac3929c84e2000bbb45c8410e5624,19,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,0,16860376000000000,0,1,,34d8f707
8699231,1742506580,0x109270a43f962e220503ebcfcf996683b3a7b3e9a4b1e603bb26793363050ce4,0x48f90840c406b3382175f280b0cb0154b40bef231ac7ec940a698e0739acbb07,25,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,505000000000000000,16020472000000000,0,1,,f19d6546
8699270,1742506602,0xa02d10afb948937ea7c9d2abd283fc73dd5989f64069e8d3ebfd8fdd6ea93068,0x4776b5433ab0905c7cbc1d6504f5d0565a2048acc6bdd7366ff68ab4fcd68dd2,110,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,0,16860376000000000,0,1,,34d8f707
8699492,1742506722,0xa8bf39f65abc7b3e8f0e5fcff945090bef237a9106839f365f184cffe3c7c52c,0x5138bb76a0e444dd78a9d6f5b85bd2e9864e482f9dd26650f3b224d2ff207202,27,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xe0590015a873bf326bd645c3e1266d4db41c4e6b,0,3691324000000000,0,1,,095ea7b3
8699514,1742506733,0x215f34a7d7e7e2a2c92ba64015569e5e4797877f97a40d71994359058ebbdaaa,0x5cdb74b7f14a44203e8c7d2f64f9c615154bf700777959266fd9ef09972d4ff1,17,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x4ba4be2fb69e2aa059a551ce5d609ef5818dd72f,14105000000000000,18473052000000000,0,1,,f305d719
8876390,1742601395,0x877693e68973584b4e4d857d8ca04ac6195b1e9278ffdc2a0d21d196cbcaae29,0xf1fc4bd68acfd118662b2b2be02dc523d4b87541e2939a145348248a4dd8cf62,22,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xca810d095e90daae6e867c19df6d9a8c56db2c89,1000000000000000000,7467460000000000,0,1,,7ff36ab5
8876603,1742601506,0x6dbad371d4b32e6d5d491bf4164a94ee267c0a4d517d49995ae54eaaaa626513,0xf10d7033a365fdb64fad96437c32eec6e000f9cb94df8d6c9d0f414420a8ee7a,19,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x94d008662d80ae47e7ebbdf50235deb5f562a57a,188500000000000000,54713308000000000,0,1,,ac9650d8
9031807,1742684617,0xa913bae2bdacbdf75b86f0c79d5eaff963bf07b7c56490a6fe79ccfbae6f8aa0,0x76a9b6d85f8bc3c375b902cba21a50158acd3bb7b9fc3bc6f6e094ec57672165,85,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,505000000000000000,16020472000000000,0,1,,f19d6546
9031866,1742684647,0x03099f73b1cf712d9e70e109168005c056b07059c915c2fced65e666bf3f9391,0x85bd7006881d94cf3423572f88e1b2e7ef18f5a1162d81c4ee87c9f92f40d68d,17,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,0,16860376000000000,0,1,,34d8f707
9032067,1742684770,0xc8e87cf11d28e1f5a6220ea9f87051bec7b15efbf05e14eff67dea7340a4c866,0xd6fc861094d727798fabd15a9a2f1e95110177842f49bc9b042bba41534ed976,21,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x619d07287e87c9c643c60882ca80d23c8ed44652,500000000000000000,13008112000000000,0,1,,c075a591
9032102,1742684788,0x4428d4e43a60ebfd67fdf7846b26956d2b0fcb8296ab6fda6fee1aede3c84222,0x493fdb9be2ab3dec694f9d01eac05b6755066cb524d547343fa1746d1bdc4643,20,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xa4394644a3362dbc6832590cde9d3c7e43c97d47,0,3641040000000000,0,1,,095ea7b3
9032111,1742684795,0x716f51b6ed0664952856b026016004cce6ba967471ebfafc6ed7e2505bfcb716,0x0621029dfef0c7ed40efe1c8e8b8ffb467d999c1beeb2ef5c0859a8774f3d715,94,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x619d07287e87c9c643c60882ca80d23c8ed44652,0,11763804000000000,0,1,,029e384f
9036577,1742687336,0x8abba0266336ed48e4bdc6cd9098315f6d83be6e317144e3ad2d7cfdc5fa54e5,0xeed0a864f1870a646178d7189e43269fd491751d1adde56933067b8eb8a1ae47,10,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x7f88cbea347fc465b414f10d6d3cf3a0949e5f9f,10005000000000000000,10018788000000000,0,1,,e08cd626
9179139,1742773780,0x1eb59ddb128a1fd122c76a4cbc6169f8c1c814a578a23e45860a58b75ab821d2,0x3163b400eedb17d2d40c02ff085be00e5e73ad33cbf1d1fbabfe360bd2d35c77,89,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x595dbe19e7579ec63cd0817fcfa2ca32afe563c5,10000000000000000000,8271328000000000,0,1,,9b4f3af5
9179228,1742773829,0x468fb0d3a671dae1924b15bf281ba63fcf6773668d8ba5caf18bff62870fef7b,0xf3e5c8beaff75b67f8304a7d1da7d397a96ac772607516e095507517d9ceb003,14,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x00bcb409840d269e4d0976677a566eef15889d00,5000000000000000000,8271328000000000,0,1,,9b4f3af5
9179449,1742773959,0xa9fd64a0177840fed14202c34d0b43ce49d72b49f310d819b2bed037d724e8ea,0xf1d7778ef53cc947209ad2866556ea7be8f3eaf7430c3e7a83f41e58692c8b98,10,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,216484983000000000000,52000000000000000,0,1,,b60d8029
9179570,1742774037,0xe91c4329ff8f2d3efafc5e457b877cab941ec531350fea9e3c56695f51c501e9,0x23d26c87e5bbfe85327965661e1478ada916eb7aa7b9e4b814d0cc1fe135d8a7,27,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,10375144000000000,0,1,,514fcac7
9180157,1742774361,0x96a428d6fe9f3dfc440ca2dfd38dd1119cf386ec90d7175290de9713173f5af6,0x42aa792e04c02114c0eb7586afd28328ac849b034e351104ac06ea776894197e,19,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,221081254000000000000,52000000000000000,0,1,,b60d8029
9180385,1742774501,0x6e358c3a6b279409e5f0e409a98c7fa38fa14e776d7aef488fdeaab49d76f54f,0xcd2ec54e7d33ed1b20eaf2f0e9a3839c7188585a33c4dd1698018e9b102a1d79,22,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,23555012000000000,0,1,,d2952904
9474469,1742952345,0xd06473ce9858029854c3496940e8c74efe75fb25006a11e7b982ed41b4d242a9,0x5d8d1d4d0c9af86dfdb97fde4040aef87bbd4a67686b588f4656e5cb62c0cb36,76,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x760afe86e5de5fa0ee542fc7b7b713e1c5425701,0,2418988000000000,0,1,,095ea7b3
9474527,1742952379,0xbe67a8218d2e7deaba1ccb13cf6600d9bec2a62e024fed4b965ab0db4ca9b94b,0x0c02158cef92d4db5d6a914da093e821f02b4728178f9228fabe759220d2199a,27,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xae4ef40f08b086962b2d6d81eb53094b43c52da8,0,7884708000000000,0,1,,2316448c
9474597,1742952418,0x7ac465171cd01188b5f6240d4a58ddca6c08c430000978b574450d98f46abf98,0x932f7b575c7a9733234a8d514646a7929f1c1169513bc2ebd987d256878e58ed,60,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xce543c5c8cf74e945abef733c71a4b3a0d917ab1,0,9941250000000000,0,1,,9a0d0c4d
9607258,1743033434,0xd102ffdb1226d49b40c6da3811b46271e4d465733c446c4300f4fc3c93811143,0x0a482e0130406c9344b0ce7ac0217a268b7b692e1ee1498c93d674a048ab2742,202,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,505000000000000000,16020472000000000,0,1,,f19d6546
9607297,1743033453,0x788464241a0e7de176a5c49613ef1aa6840e1d5b91de45da637caceed54c1f37,0x1dd48adb315e1764991f3c3231f9d0ccdc4f93daeb1e407726f2854f248a025c,13,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,0,16860376000000000,0,1,,34d8f707
9872040,1743193509,0xa4d8dddb481c47fded0365e3cb71a862b791d2d1ec131ecf9bedad7906457cfb,0x214ef5d3ca4c8a282b99318ac1780b0b694c97ba5f30ba537624d8b9c09226ab,29,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x66e40f67afd710386379a6bb24d00308f81c183f,0,3092284000000000,0,1,,a22cb465
9872066,1743193526,0x6f31bbee0846863da84c8b3e1d0a4a9f2d5118dabbc0b3d5c3c50cea5e961b61,0xe04ef1a32e23b8ef48b2ab8d85461755748af8eddd108e3f234672e51a39917f,21,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,0,19595004000000000,0,1,,74afcbe6
9872125,1743193562,0x97af7df7c4ade73f1879e26425228b63e3e0f61d350d4c85582323f836df8cdb,0xeb0a8cb6df86d14194526855c882abb469650e3fa098f6645e2e24f0db58f3d5,41,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xf7b984c089534ff656097e8c6838b04c5652c947,0,3092284000000000,0,1,,a22cb465
9872156,1743193577,0x5364e541953dbe5c3cb313f3bb6d8b574c0661885b0f31d5eea3687d2b19094e,0x6279271e59f911bb584d7cde17a1be2a2fee3c1c0df6e177304d1f6fc34c91d3,18,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,0,19155292000000000,0,1,,74afcbe6
9872220,1743193615,0x8b0f88c6b3709dff990e5908991976bf97e60962f47bc181b815c4d58b25cc05,0x20916832a8f407ed037b3382d45f598fe0058527f3f22efe03930a38c8f485f2,220,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d9a466589a3a57327294185b15789ddd22fe081,0,3092284000000000,0,1,,a22cb465
9872244,1743193638,0x21d8ef1dc857be47376903af205daf655d1e13d961b7032e9c3b59a759a3636b,0xd9778a0ddd3a81bc0b90f1b8d9f5410ff9c78bf868f30c3f3fcb7476c4bfdab8,85,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,0,20199556000000000,0,1,,74afcbe6
9872295,1743193663,0xa8cd464493f47421d000eff8a44528eafceda73a098055c95e78729572140241,0x8e4d43087bc4b39acc0b03f0b9f6c5da514e3925153aea5b3029208eb64cc3f5,24,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x425639f03ffbf85c81d48047b82127b7fbfdff9a,0,3092284000000000,0,1,,a22cb465
9872328,1743193680,0x43b4a1478b02af6d1fff544ea29f11b94ffb248616764a511bd9917ecc8ec485,0x85b80c3300fa7e7aed15ff0b696e9bcfedb31adcdaa16e28e201e1f0ee2cacec,25,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,0,20201792000000000,0,1,,74afcbe6
9872400,1743193722,0xbefc7b1a288a366436bf362e70b484d13612270a2cf8b6c12cf66d749f4577ed,0xcbd5c40fb95f6f32a08873fcf76ca2147a9ae7eb2c69427a79afa6f46d5fd029,46,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3a9acc3be6e9678fa5d23810488c37a3192aaf75,0,2939716000000000,0,1,,a22cb465
9872427,1743193738,0x962a222d29accd704779f5de22865ec3a82ee3416530adc34710d5c20d47c24e,0xb50e30f687d53493abdc4b55819219a700538a321d023deb37ca621d467e64d3,16,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,0,19796244000000000,0,1,,74afcbe6
9873866,1743194595,0xe08f487b6ab9dc5d54b86b60cee3ecda87679dab1c526e2c63462c024d4d6f63,0x2a42617e9af1d7a3a793623c01190158de63da0a071da8c5e06072379aa56fda,40,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x760afe86e5de5fa0ee542fc7b7b713e1c5425701,0,1887756000000000,0,1,,2e1a7d4d
9873933,1743194633,0xe5e0a0ef5946fd312f1a64ee662b0751bb59e6647eff760f128d3553ef91314b,0xf2954010f2235b40fe0a4925de49dc84ab61027477214291c51c209abe44d57e,21,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xca810d095e90daae6e867c19df6d9a8c56db2c89,1000000000000000000,7526636000000000,0,1,,7ff36ab5
10029531,1743286477,0x9f492f4c8675c0e67ffcaf798a40a6d5f55007766b82ad14bba41c677d8f1080,0x55a98b34c97ace6b26474daf9534554e5bb81a5775a15bb05e1597a723cf88fb,22,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x94d008662d80ae47e7ebbdf50235deb5f562a57a,188500000000000000,47118240000000000,0,1,,ac9650d8
10029612,1743286530,0x4815d7bcf2ff6738d288c7c6ced136c6663c39d771042c8ef5b7ffe83acb33a0,0x12e8eae5a69d09a46323fff8bc7a3fdf158a056a9c2e9e4f89943c758a173cb6,41,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xf817257fed379853cde0fa4f97ab987181b1e5ea,0,1707004000000000,0,1,,095ea7b3
10029670,1743286561,0x63b4bd0f2e0badaf72ee2aadb71fa54276eb57237c711d14a12a2390cc546150,0x6e32fbbf5967d4bf18f5a279f4dde7e4f2523b96be14f84e348a84a4f09466b7,25,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xca810d095e90daae6e867c19df6d9a8c56db2c89,0,8306324000000000,0,1,,18cbafe5
10252072,1743420859,0xc48510c86587ff0af328667f746477c4cfcac423b4795599c9d09cffcfedd1ec,0x8099f65cdd11e07bcfb988ca2b56757a79e1610144ad4150da94586594133593,46,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x1df25dfd195ea68dda13484281d58b3f9d60b805,5000000000000000000,8636576000000000,0,1,,84bb1e42
10563020,1743631679,0x8e8a0649705bee88369c46031c125be4aa25a8923a909f04a332fe17419bd3ed,0xf34a581b45dcf7f3b8252cee6f1b5db7ce714d185c28f96b31944ccce23cac0f,36,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x392b713993e0fcf60726364ae17fab297284edcc,0,5218720000000000,0,1,,9b4f3af5
10932696,1743892917,0x5daa887f645d8c40231701616de239e5c555de57e707519b2b30fe076f931a8f,0xa225eab4956ba3a6939f0a4ba0527740fb3b78c01383f56d4649d11758d9a0f7,11,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,505000000000000000,16018600000000000,0,1,,f19d6546
10932720,1743892939,0x15a8f509d84f72c7aa9bbe6841e8498df0550a071775e01fd03a9e0748bff205,0x595918b6f0df5a7a8b699f4047de0afe0c758771f86cba4c02e4a5cd50c02f64,18,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x822eb1add41cf87c3f178100596cf24c9a6442f6,0,16857568000000000,0,1,,34d8f707
10932754,1743892963,0x76f31475d0b94f5c30e163df82c913e97dd03b5174d59e6f51a4f87580b97d71,0x9764e4c7dab336c588ff45e2b9101ee31b6cc38ff6913ddecf932a0afe8bb96c,12,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x619d07287e87c9c643c60882ca80d23c8ed44652,500000000000000000,13008112000000000,0,1,,c075a591
10932779,1743892988,0x98525facf76321e99d09fe8ee3174e8abb9fc72e472dff46ad660ae3cb83ace2,0xbe119db38073b3bac4ff28ddfb3ab5d6a9bd12fe38c9fc73544211409992b09c,197,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xa7b58a998f2660cfb76df0728dcba98065da1677,0,3641040000000000,0,1,,095ea7b3
10932816,1743893011,0x25ead68f59281a479ba05df8bcf6368c74eab10c31674439fe6e17e73dc98994,0x01f4582d5f01c8f8806ba829f2d18b90c5e56680281ad6531235b867708e8280,20,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xa7b58a998f2660cfb76df0728dcba98065da1677,0,2076516000000000,0,1,,095ea7b3
10932822,1743893019,0xbd886cfb8a5f17cdb95136996d35e7827337dda7e4b3d2d033d3023ae0cb247e,0xe25e71ca1c76e1f8f4ad680e112c0c292fe4eca4e62eec7d8275987e4325bc41,56,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x619d07287e87c9c643c60882ca80d23c8ed44652,0,12032332000000000,0,1,,029e384f
11163087,1744058331,0xcfbb7efffba624b7aa0524a6e96aa63755de35fbb14763dee2ff05a19fc75c5b,0xfaa1e484a0a29fad6fb35e4bb70c513b3b77dc8b1704f569d846641d9477fb0c,11,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,324952025000000000000,52000000000000000,0,1,,b60d8029
11163149,1744058376,0xf8507d04ecb206a2e3dd7c50468667ea5af4d519ddb5da471864c329cc5c6864,0xce86dd8773065575050132f80b992ed010799b2b07635fd2d631bfa78130848a,18,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,28270164000000000,0,1,,d2952904
11163270,1744058471,0x8ddacccc030f25131652c53e80e999153a182caf15573effd7ec948b9b20dfcb,0x377ae91d8f8718f91421c27c73f2fbf72b132f4ece340e23c1caa020678b68f7,8,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,30971980000000000,0,1,,d2952904
11598053,1744319549,0x2ed8f5040dc5964972e273054832180929b49c8becf0345dc7ad779280700e86,0x6eccadcca179d037dbba50a0e4a08de58fac526962051fe5bff5a0b2c1957c20,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x29316ff3264f17653284d7ea1608ed621b03fc86,2500000000000000,52031472000000000,0,1,,9b4f3af5
11598073,1744319561,0x147c067016abb09e0f51078ae5f8ee0fcd3bb55a002be0d4515b527c6e365dd2,0x2c6df9f23ef569a5a4985f722b28af2a9a7c475d27753392c7807a9f735d8024,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x29316ff3264f17653284d7ea1608ed621b03fc86,2500000000000000,34783848000000000,0,1,,9b4f3af5
11598127,1744319592,0x6daa96d8e625815b27e6b104ee1dee7f35c60952483c83c1050bf7a2a89f7d61,0x8a0e69c791912776d59d91a3fd32a0a91fd1130610418b360d7f4cddecb15811,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x69ecc26876fff5fc058799b5fadc7fe4576791c5,1000000000000000,52031472000000000,0,1,,9b4f3af5
11598149,1744319605,0x27ee94e048ee503919499273e7a475a5e87c9fc6be110fbb83d85adb0c9bbe29,0x6a38e8bd119dfa6202acb0bac216ac663d1362c20d1a63af6030d782c9f3a1f7,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x69ecc26876fff5fc058799b5fadc7fe4576791c5,1000000000000000,34783848000000000,0,1,,9b4f3af5
11750582,1744402975,0x5c16d2eaf08d09eee7d4c5fd0ef7f92c3584bfe9a37bf6381990cd5cc30d6d23,0xa01f04dff020b599305fcc9a6f0868feccc3f30bdaf727aed09326843a8689ac,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,436716500000000000000,444000000000000000,0,1,,b60d8029
11750764,1744403075,0x9f06a7359411e38aa705672eab34ac9eca3495a8ccba03dee7df1e0bf1e34715,0xe9db57a82dee7113629e732aadac1ea1ef62e310906fae5924cb6b7b526f3be9,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,241383708000000000,0,1,,d2952904
11793122,1744427084,0xfc664c1afa695256469b332d42d1083bfaded9b464c89a4a5e611a031796d5a7,0xd7e713219f0539a5052c692966fecf5f90bea3b036a952554751768ed7aeee39,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,220776336000000000,0,1,,b60d8029
11793165,1744427106,0x98e9be0852a57f035e9573178fac32fc45bdb2601c9166ab6768a912ae8fb158,0x16b50098912a2f03b18d312c20c70121d77840bd7e34c3181ccb5642073d3993,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,0,93770580000000000,0,1,,514fcac7
12209588,1744660132,0x3ec57c42e33ccfef59fd11e6d19fa25dcd296027ce77d99e5bfe84c891570d10,0x5fcdd6c37205461415d1acf3098289925810637713be60b67f4263d174abccb7,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0x619d07287e87c9c643c60882ca80d23c8ed44652,500000000000000000,111069264000000000,0,1,,c075a591
12209629,1744660153,0xcfd774ce44f57285d2e8430ccd35f7ce4cf33cf08a6dac4b69d036dab16a7a97,0x67ed6c0163d00490eb425cc852dc6f6613d1cd45699992eed2bf722d806ea3a3,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xc7314beabd12b0cb66a232c8a4090275e090ce74,0,31088880000000000,0,1,,095ea7b3
12209672,1744660175,0x0e2394eb0bd68009914a699e9514e95a4006807cef2c3c6d1d7a57d71e469d70,0x87eb48c617d7a3d40c520feca43e52502e8d68423d7fcd936d8600995fb1b068,0,0xaf9e50c42b568f668b5a3b2573c7098e5460d174,0xc7314beabd12b0cb66a232c8a4090275e090ce74,0,17730252000000000,0,1,,095ea7b3
